planet_name,jwst_instrument,jwst_filter,jwst_dispersion,num_obs,eap_months,pid,type,jwst_cycle,eq-temp_errneg,eq-temp_errpos,eq-temp_kelvin,eq-temp_ref,host_name,mass_errneg,mass_errpos,mass_mearth,mass_ref,period_day,period_errneg,period_errpos,period_ref,planet_id,radius_errneg,radius_errpos,radius_rearth,radius_ref,sma_au,sma_errneg,sma_errpos,sma_ref,star-age_errneg,star-age_errpos,star-age_ga,star-age_ref,star-log10-lbol_errneg,star-log10-lbol_errpos,star-log10-lbol_lsol,star-log10-lbol_ref,star-mass_errneg,star-mass_errpos,star-mass_msol,star-mass_ref,star-radius_errneg,star-radius_errpos,star-radius_ref,star-radius_rsol,star-rotvel_errneg,star-rotvel_errpos,star-rotvel_kms,star-rotvel_ref,star-teff_errneg,star-teff_errpos,star-teff_kelvin,star-teff_ref,system-distance_errneg,system-distance_errpos,system-distance_pc,system-distance_ref,system_p-num,system_s-num
TRAPPIST-1 c,MIRI / Imaging,F1500W,-,1,12,3077,Phase Curve,2,-3.3,3.3,339.7,<a refstr=DUCROT_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...640A.112D/abstract target=ref>Ducrot et al. 2020</a>,TRAPPIST-1,-0.056,0.056,1.308,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,2.421937,-0.000018,0.000018,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,c,-0.012,0.014,1.097,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,0.0158,-0.00013,0.00013,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,,,0.5,<a refstr=GILLON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.533..221G/abstract target=ref>Gillon et al. 2016</a>,-0.015,0.015,-3.257,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,-0.0,0.0,0.09,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,-0.0,0.0,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,0.12,-0.16,0.18,2.04,<a refstr=HIRANO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020ApJ...890L..27H/abstract target=ref>Hirano et al. 2020</a>,-26.0,26.0,2566.0,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,-0.0187066,0.0187066,12.4298888,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,7,1
TrES-4 b,NIRSpec / BOTS,F290LP,G395H,1,12,3838,Transit,2,-22.0,22.0,1778.0,<a refstr=TURNER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.459..789T/abstract target=ref>Turner et al. 2016</a>,TrES-4,-60.3877,60.3877,247.9074,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,3.55395,-0.000075,0.000075,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,b,-2.018,2.018,18.046,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,0.05084,-0.0005,0.0005,<a refstr=TURNER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.459..789T/abstract target=ref>Turner et al. 2016</a>,-0.4,0.4,2.2,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,-0.017,0.02,0.726,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-0.38,0.38,1.08,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,-0.19,0.19,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,1.66,-0.5,0.5,8.5,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,-75.0,75.0,6200.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,-6.843,7.027,515.98,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1,2
WASP-121 b,MIRI / LRS,-,-,1,12,2961,Eclipse,2,-8.0,8.0,2720.0,<a refstr=MIKAL_EVANS_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.488.2222M/abstract target=ref>Mikal-Evans et al. 2019</a>,WASP-121,-22.24799,22.24799,367.72747,<a refstr=BOURRIER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...635A.205B/abstract target=ref>Bourrier et al. 2020</a>,1.27492504,-1.4e-7,1.5e-7,<a refstr=BOURRIER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...635A.205B/abstract target=ref>Bourrier et al. 2020</a>,b,-0.404,0.404,19.649,<a refstr=BOURRIER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...635A.205B/abstract target=ref>Bourrier et al. 2020</a>,0.02596,-0.00063,0.00043,<a refstr=BOURRIER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...635A.205B/abstract target=ref>Bourrier et al. 2020</a>,-1.0,1.0,1.5,<a refstr=DELREZ_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.458.4025D/abstract target=ref>Delrez et al. 2016</a>,-0.021,0.02,0.644,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-0.08,0.07,1.36,<a refstr=BOURRIER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...635A.205B/abstract target=ref>Bourrier et al. 2020</a>,-0.03,0.03,<a refstr=BOURRIER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...635A.205B/abstract target=ref>Bourrier et al. 2020</a>,1.46,-0.7,0.7,13.5,<a refstr=DELREZ_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.458.4025D/abstract target=ref>Delrez et al. 2016</a>,-128.73,138.39,6776.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-1.562,1.58,269.898,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1,1
WASP-15 b,NIRSpec / BOTS,F290LP,G395H,1,12,3838,Transit,2,-29.0,29.0,1676.0,<a refstr=SOUTHWORTH_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013MNRAS.434.1300S/abstract target=ref>Southworth et al. 2013</a>,WASP-15,-92.1707,92.1707,171.6282,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,3.7521,-0.00001,0.00001,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,b,-4.035,4.035,15.805,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,0.05165,-0.00067,0.00067,<a refstr=SOUTHWORTH_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013MNRAS.434.1300S/abstract target=ref>Southworth et al. 2013</a>,-0.7,0.6,2.4,<a refstr=SOUTHWORTH_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013MNRAS.434.1300S/abstract target=ref>Southworth et al. 2013</a>,,0.051,0.49,<a refstr=WEST_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009AJ....137.4834W/abstract target=ref> West et al. 2009 </a>,-0.93,0.93,1.18,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,-0.38,0.38,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,1.48,-0.36,0.26,4.27,<a refstr=TRIAUD_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010A&A...524A..25T/abstract target=ref>Triaud et al. 2010</a>,-100.0,100.0,6300.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,-3.294,3.371,282.091,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1,1
WASP-189 b,NIRISS / SOSS,-,GR700XD,1,0,3279,Transit,2,-34.0,27.0,3353.0,<a refstr=LENDL_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...643A..94L/abstract target=ref>Lendl et al. 2020</a>,WASP-189,-44.49598,50.85255,632.47853,<a refstr=LENDL_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...643A..94L/abstract target=ref>Lendl et al. 2020</a>,2.724033,,,<a refstr=LENDL_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...643A..94L/abstract target=ref>Lendl et al. 2020</a>,b,-0.235,0.235,18.147,<a refstr=LENDL_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...643A..94L/abstract target=ref>Lendl et al. 2020</a>,0.05053,-0.00098,0.00098,<a refstr=LENDL_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...643A..94L/abstract target=ref>Lendl et al. 2020</a>,-0.13,0.13,0.73,<a refstr=LENDL_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...643A..94L/abstract target=ref>Lendl et al. 2020</a>,-0.011,0.012,1.262,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-0.07,0.07,2.03,<a refstr=LENDL_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...643A..94L/abstract target=ref>Lendl et al. 2020</a>,-0.03,0.03,<a refstr=LENDL_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...643A..94L/abstract target=ref>Lendl et al. 2020</a>,2.36,-1.7,1.7,93.1,<a refstr=LENDL_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...643A..94L/abstract target=ref>Lendl et al. 2020</a>,-80.0,80.0,8000.0,<a refstr=LENDL_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...643A..94L/abstract target=ref>Lendl et al. 2020</a>,-0.7432,0.754,99.731,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1,1
WASP-47 e,NIRSpec / BOTS,F290LP,G395H,2,12,3615,Eclipse,2,,,,"",WASP-47,-0.4,0.6,9.0,<a refstr=NASCIMBENI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...673A..42N/abstract target=ref>Nascimbeni et al. 2023</a>,0.78961,-0.00003,0.00003,<a refstr=NASCIMBENI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...673A..42N/abstract target=ref>Nascimbeni et al. 2023</a>,e,-0.02,0.02,1.83,<a refstr=NASCIMBENI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...673A..42N/abstract target=ref>Nascimbeni et al. 2023</a>,0.01673,-0.00053,0.00053,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,-1.2,2.6,6.5,<a refstr=BOURRIER_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...669A..63B/abstract target=ref>Bourrier et al. 2023</a>,-0.01,0.01,0.024,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,-0.03,0.03,1.04,<a refstr=BOURRIER_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...669A..63B/abstract target=ref>Bourrier et al. 2023</a>,-0.01,0.01,<a refstr=NASCIMBENI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...673A..42N/abstract target=ref>Nascimbeni et al. 2023</a>,1.16,-0.16,0.24,1.8,<a refstr=BOURRIER_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...669A..63B/abstract target=ref>Bourrier et al. 2023</a>,-24.0,69.75,5371.0,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,-4.716,4.888,264.78,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,4,1
WASP-52 b,NIRSpec / BOTS,F290LP,G395H,1,12,3969,Transit,2,-35.0,35.0,1315.0,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,WASP-52,-6.36,6.36,146.2,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,1.7497798,-1.2e-6,1.2e-6,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,b,-0.34,0.34,14.24,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,0.0272,-0.0003,0.0003,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,-0.2,0.3,0.4,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,-0.005,0.005,-0.378,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,-0.03,0.03,0.87,<a refstr=_OUML_ZT_UUML_RK__AMP__ERDEM_2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.486.2290O/abstract target=ref>&Oumlzt&uumlrk &amp Erdem 2019</a>,-0.02,0.02,<a refstr=_OUML_ZT_UUML_RK__AMP__ERDEM_2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.486.2290O/abstract target=ref>&Oumlzt&uumlrk &amp Erdem 2019</a>,0.79,-0.9,0.9,3.6,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,-59.82,80.04,5008.37,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,-1.323,1.343,174.818,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1,1
WASP-69 b,NIRSpec / BOTS,F290LP,G395H,1,12,3712,Transit,2,-18.0,18.0,963.0,<a refstr=CASASAYAS_BARRIS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...608A.135C/abstract target=ref>Casasayas-Barris et al. 2017</a>,WASP-69,-9.5349,9.5349,92.1707,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,3.86814,-2e-6,2e-6,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,b,-0.448,0.448,12.442,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,0.04525,-0.00053,0.00053,<a refstr=ANDERSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.445.1114A/abstract target=ref>Anderson et al. 2014</a>,-7.0,7.0,7.0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,-0.002,0.002,-0.468,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,-0.14,0.14,0.98,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,-0.03,0.03,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,0.86,-0.4,0.4,2.2,<a refstr=CASASAYAS_BARRIS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...608A.135C/abstract target=ref>Casasayas-Barris et al. 2017</a>,-50.0,50.0,4700.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,-0.1313,0.132,49.9605,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1,1
WASP-69 b,MIRI / LRS,-,-,1,12,3712,Transit,2,-18.0,18.0,963.0,<a refstr=CASASAYAS_BARRIS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...608A.135C/abstract target=ref>Casasayas-Barris et al. 2017</a>,WASP-69,-9.5349,9.5349,92.1707,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,3.86814,-2e-6,2e-6,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,b,-0.448,0.448,12.442,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,0.04525,-0.00053,0.00053,<a refstr=ANDERSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.445.1114A/abstract target=ref>Anderson et al. 2014</a>,-7.0,7.0,7.0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,-0.002,0.002,-0.468,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,-0.14,0.14,0.98,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,-0.03,0.03,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,0.86,-0.4,0.4,2.2,<a refstr=CASASAYAS_BARRIS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...608A.135C/abstract target=ref>Casasayas-Barris et al. 2017</a>,-50.0,50.0,4700.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,-0.1313,0.132,49.9605,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1,1
WASP-94 A b,NIRSpec / BOTS,F290LP,G395H,1,12,3154,Transit,2,-22.0,25.0,1604.0,<a refstr=NEVEU_VANMALLE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A&A...572A..49N/abstract target=ref>Neveu-VanMalle et al. 2014</a>,WASP-94 A,-41.3179,41.3179,158.915,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,3.95019,-4e-6,4e-6,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,b,-1.457,1.457,17.71,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,0.055,-0.001,0.001,<a refstr=NEVEU_VANMALLE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A&A...572A..49N/abstract target=ref>Neveu-VanMalle et al. 2014</a>,-0.6,0.6,2.7,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,-0.007,0.007,0.51,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,-0.64,0.64,1.67,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,-0.12,0.12,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,1.48,-0.5,0.5,4.2,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,-80.0,80.0,6170.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,-2.454,2.513,211.211,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,2,2
WASP-96 b,NIRSpec / BOTS,F290LP,G395H,1,12,4082,Transit,2,-40.0,40.0,1285.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,WASP-96,-9.53,9.53,152.55,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,3.4252602,-2.7e-6,2.7e-6,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,b,-0.67,0.67,13.45,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,0.0453,-0.0013,0.0013,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,-8.0,26.0,8.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,-0.009,0.009,0.032,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,-0.09,0.09,1.06,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,-0.05,0.05,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,1.05,-1.3,1.3,1.5,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,-140.0,140.0,5540.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,-4.623,4.746,352.464,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1,1
